,Open,High,Low,Close,Adj Close,Volume,agg grade,Tomorrow
2012-10-26,88.77714538574219,89.50714111328125,87.23428344726562,88.11856842041016,76.47367095947266,139631800.0,2,86.28571319580078
2012-10-26,87.06143188476562,87.71428680419922,84.42857360839844,86.28571319580078,74.88301849365234,254608200.0,3,86.28571319580078
2012-10-26,87.06143188476562,87.71428680419922,84.42857360839844,86.28571319580078,74.88301849365234,254608200.0,2,86.28571319580078
2012-11-01,87.06143188476562,87.71428680419922,84.42857360839844,86.28571319580078,74.88301849365234,254608200.0,1,85.22000122070312
2012-11-19,85.45999908447266,86.14286041259766,84.88143157958984,85.22000122070312,73.95813751220703,90324500.0,1,80.81857299804688
2012-11-26,77.2442855834961,81.07142639160156,77.12571716308594,80.81857299804688,70.45869445800781,205829400.0,1,84.21857452392578
2012-12-05,82.27143096923828,84.28571319580078,81.95857238769531,84.21857452392578,73.4228744506836,157644900.0,1,76.97000122070312
2012-12-10,81.27285766601562,81.32142639160156,76.9671401977539,76.97000122070312,67.10346984863281,261159500.0,0,75.68856811523438
2012-12-14,75.0,76.93000030517578,74.51142883300781,75.68856811523438,65.9863052368164,157621100.0,1,72.82714080810547
2012-12-17,73.53571319580078,74.01856994628906,72.22571563720703,72.82714080810547,63.491661071777344,252394800.0,1,74.11856842041016
2012-12-17,72.70428466796875,74.28571319580078,71.60428619384766,74.11856842041016,64.61756896972656,189401800.0,3,74.11856842041016
2012-12-17,72.70428466796875,74.28571319580078,71.60428619384766,74.11856842041016,64.61756896972656,189401800.0,2,74.11856842041016
2012-12-17,72.70428466796875,74.28571319580078,71.60428619384766,74.11856842041016,64.61756896972656,189401800.0,2,74.11856842041016
2013-01-07,72.70428466796875,74.28571319580078,71.60428619384766,74.11856842041016,64.61756896972656,189401800.0,1,74.84285736083984
2013-01-10,74.57142639160156,75.61428833007812,73.5999984741211,74.84285736083984,65.2490005493164,121039100.0,2,74.78713989257812
2013-01-11,75.50714111328125,75.53142547607422,73.64571380615234,74.78713989257812,65.2004165649414,150286500.0,2,74.32857513427734
2013-01-15,74.42857360839844,75.04571533203125,74.14571380615234,74.32857513427734,64.8006362915039,87626700.0,1,69.41714477539062
2013-01-16,71.18571472167969,71.28428649902344,69.05428314208984,69.41714477539062,60.5187873840332,219193100.0,3,72.29856872558594
2013-01-16,70.66285705566406,72.77714538574219,70.35713958740234,72.29856872558594,63.030853271484375,172701200.0,1,72.29856872558594
2013-01-16,70.66285705566406,72.77714538574219,70.35713958740234,72.29856872558594,63.030853271484375,172701200.0,1,72.29856872558594
2013-01-16,70.66285705566406,72.77714538574219,70.35713958740234,72.29856872558594,63.030853271484375,172701200.0,1,72.29856872558594
2013-01-17,70.66285705566406,72.77714538574219,70.35713958740234,72.29856872558594,63.030853271484375,172701200.0,3,71.81143188476562
2013-01-17,72.90142822265625,72.96428680419922,71.71857452392578,71.81143188476562,62.60615539550781,113419600.0,2,71.81143188476562
2013-01-22,72.90142822265625,72.96428680419922,71.71857452392578,71.81143188476562,62.60615539550781,113419600.0,2,72.11000061035156
2013-01-22,72.08000183105469,72.55428314208984,70.9471435546875,72.11000061035156,62.8664665222168,115386600.0,1,72.11000061035156
2013-01-22,72.08000183105469,72.55428314208984,70.9471435546875,72.11000061035156,62.8664665222168,115386600.0,2,72.11000061035156
2013-01-24,72.08000183105469,72.55428314208984,70.9471435546875,72.11000061035156,62.8664665222168,115386600.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,3,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,0,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,3,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,3,64.35713958740234
2013-01-24,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,1,64.35713958740234
2013-02-25,65.71428680419922,66.5328598022461,64.32142639160156,64.35713958740234,56.1074104309082,365213100.0,2,63.25714111328125
2013-03-05,64.8357162475586,65.01714324951172,63.22428512573242,63.25714111328125,55.46981430053711,93144800.0,1,61.591426849365234
2013-03-06,60.211429595947266,62.16999816894531,60.10714340209961,61.591426849365234,54.00916290283203,159608400.0,3,60.808570861816406
2013-03-06,62.07285690307617,62.17856979370117,60.63285827636719,60.808570861816406,53.32268524169922,115062500.0,5,60.808570861816406
2013-03-11,62.07285690307617,62.17856979370117,60.63285827636719,60.808570861816406,53.32268524169922,115062500.0,3,62.5528564453125
2013-03-12,61.39285659790039,62.71571350097656,60.73428726196289,62.5528564453125,54.85224151611328,118559000.0,2,61.20428466796875
2013-03-14,62.228572845458984,62.6971435546875,61.08142852783203,61.20428466796875,53.669681549072266,116477900.0,3,61.78571319580078
2013-03-15,61.83285903930664,62.091426849365234,61.49285888671875,61.78571319580078,54.17953872680664,75968900.0,1,63.380001068115234
2013-03-20,62.56142807006836,63.461429595947266,62.46428680419922,63.380001068115234,55.577552795410156,160990200.0,1,64.58285522460938
2013-03-26,65.34571075439453,65.37571716308594,64.22714233398438,64.58285522460938,56.63232421875,77165200.0,1,65.87714385986328
2013-04-02,66.4914321899414,66.54856872558594,65.79000091552734,65.87714385986328,57.76728439331055,73573500.0,2,61.3985710144043
2013-04-04,61.08571243286133,62.591426849365234,60.91428756713867,61.3985710144043,53.840049743652344,132379800.0,1,61.10285568237305
2013-04-12,61.96571350097656,62.14285659790039,60.75,61.10285568237305,53.58074188232422,89611900.0,1,61.400001525878906
2013-04-16,62.021427154541016,62.021427154541016,61.2985725402832,61.400001525878906,53.841304779052734,59653300.0,2,60.89142990112305
2013-04-16,60.22428512573242,60.94428634643555,60.08142852783203,60.89142990112305,53.39534378051758,76442800.0,1,60.89142990112305
2013-04-18,60.22428512573242,60.94428634643555,60.08142852783203,60.89142990112305,53.39534378051758,76442800.0,2,56.00714111328125
2013-04-18,57.855712890625,57.970001220703125,55.67714309692383,56.00714111328125,49.11233901977539,166574800.0,2,56.00714111328125
2013-04-19,57.855712890625,57.970001220703125,55.67714309692383,56.00714111328125,49.11233901977539,166574800.0,1,55.790000915527344
2013-04-19,55.424285888671875,57.08571243286133,55.014286041259766,55.790000915527344,48.92192840576172,152318600.0,1,55.790000915527344
2013-04-22,55.424285888671875,57.08571243286133,55.014286041259766,55.790000915527344,48.92192840576172,152318600.0,2,56.952857971191406
2013-04-22,56.091426849365234,57.4571418762207,55.895713806152344,56.952857971191406,49.9416389465332,107480100.0,1,56.952857971191406
2013-04-22,56.091426849365234,57.4571418762207,55.895713806152344,56.952857971191406,49.9416389465332,107480100.0,2,56.952857971191406
2013-04-22,56.091426849365234,57.4571418762207,55.895713806152344,56.952857971191406,49.9416389465332,107480100.0,2,56.952857971191406
2013-04-22,56.091426849365234,57.4571418762207,55.895713806152344,56.952857971191406,49.9416389465332,107480100.0,1,56.952857971191406
2013-04-23,56.091426849365234,57.4571418762207,55.895713806152344,56.952857971191406,49.9416389465332,107480100.0,1,58.01856994628906
2013-04-24,57.71285629272461,58.34000015258789,56.97285842895508,58.01856994628906,50.87615203857422,166059600.0,2,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,3,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,2,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,2,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,3,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,1,57.922855377197266
2013-04-24,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,1,57.922855377197266
2013-04-25,56.220001220703125,59.32143020629883,56.07143020629883,57.922855377197266,50.79221725463867,242412800.0,1,58.34000015258789
2013-04-25,58.74714279174805,59.13428497314453,58.14285659790039,58.34000015258789,51.15801239013672,96209400.0,3,58.34000015258789
2013-05-06,58.74714279174805,59.13428497314453,58.14285659790039,58.34000015258789,51.15801239013672,96209400.0,3,65.81571197509766
2013-05-15,65.10142517089844,66.02857208251953,64.90142822265625,65.81571197509766,57.71341323852539,124160400.0,2,61.264286041259766
2013-06-24,62.737144470214844,63.0,60.33714294433594,61.264286041259766,54.07788848876953,185403400.0,3,57.505714416503906
2013-07-01,58.20000076293945,58.380001068115234,56.86428451538086,57.505714416503906,50.760196685791016,120186500.0,3,58.459999084472656
2013-07-24,57.52714157104492,58.895713806152344,57.317142486572266,58.459999084472656,51.60254669189453,97763400.0,0,62.93000030517578
2013-07-24,62.70428466796875,63.512855529785156,62.18000030517578,62.93000030517578,55.548213958740234,147984200.0,1,62.93000030517578
2013-07-24,62.70428466796875,63.512855529785156,62.18000030517578,62.93000030517578,55.548213958740234,147984200.0,1,62.93000030517578
2013-07-24,62.70428466796875,63.512855529785156,62.18000030517578,62.93000030517578,55.548213958740234,147984200.0,1,62.93000030517578
2013-08-01,62.70428466796875,63.512855529785156,62.18000030517578,62.93000030517578,55.548213958740234,147984200.0,2,65.23999786376953
2013-08-02,65.10713958740234,65.25714111328125,64.75142669677734,65.23999786376953,57.58724594116211,51562700.0,3,66.07714080810547
2013-08-12,65.43000030517578,66.12142944335938,65.23714447021484,66.07714080810547,58.3261833190918,68695900.0,3,66.76571655273438
2013-08-15,65.26571655273438,66.94999694824219,65.23285675048828,66.76571655273438,59.323116302490234,91108500.0,1,71.12999725341797
2013-08-21,70.91714477539062,71.77143096923828,69.86856842041016,71.12999725341797,63.20089340209961,122573500.0,2,71.76571655273438
2013-09-03,71.9414291381836,72.44999694824219,71.5999984741211,71.76571655273438,63.76573944091797,83969900.0,1,69.7971420288086
2013-09-04,70.44285583496094,71.5142822265625,69.62142944335938,69.7971420288086,62.01661682128906,82982200.0,5,71.2414321899414
2013-09-06,71.36571502685547,71.74857330322266,70.89714050292969,71.2414321899414,63.299888610839844,86258200.0,1,71.17428588867188
2013-09-09,71.2057113647461,71.33999633789062,69.99285888671875,71.17428588867188,63.24024200439453,89881400.0,2,72.30999755859375
2013-09-11,72.14286041259766,72.55999755859375,71.92571258544922,72.30999755859375,64.24935150146484,85171800.0,2,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,3,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,3,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,3,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,1,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,2,66.81571197509766
2013-09-11,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,2,66.81571197509766
2013-09-13,66.71571350097656,67.66999816894531,66.40142822265625,66.81571197509766,59.36754608154297,224674100.0,3,66.4142837524414
2013-09-23,67.04856872558594,67.40428924560547,66.38571166992188,66.4142837524414,59.0108528137207,74708900.0,3,70.0914306640625
2013-09-23,70.87142944335938,70.98714447021484,68.94285583496094,70.0914306640625,62.278099060058594,190526700.0,2,70.0914306640625
2013-09-24,70.87142944335938,70.98714447021484,68.94285583496094,70.0914306640625,62.278099060058594,190526700.0,3,69.87142944335938
2013-09-24,70.6971435546875,70.78142547607422,69.68856811523438,69.87142944335938,62.08262252807617,91086100.0,2,69.87142944335938
2013-09-27,70.6971435546875,70.78142547607422,69.68856811523438,69.87142944335938,62.08262252807617,91086100.0,2,68.96428680419922
2013-09-30,69.1114273071289,69.23857116699219,68.67428588867188,68.96428680419922,61.276607513427734,57010100.0,1,68.10713958740234
2013-10-04,68.17857360839844,68.8085708618164,67.77285766601562,68.10713958740234,60.51498794555664,65039100.0,2,69.00428771972656
2013-10-07,69.12285614013672,69.22856903076172,68.37142944335938,69.00428771972656,61.31214141845703,64717100.0,2,69.67857360839844
2013-10-14,69.5085678100586,70.37857055664062,69.3357162475586,69.67857360839844,61.91126251220703,78073100.0,1,70.86285400390625
2013-10-21,69.97571563720703,71.08285522460938,69.90714263916016,70.86285400390625,62.96353530883789,65474500.0,1,74.4800033569336
2013-10-23,73.11000061035156,74.9000015258789,73.07428741455078,74.4800033569336,66.1774673461914,99526700.0,1,74.9942855834961
2013-10-23,74.14286041259766,75.09571075439453,74.14286041259766,74.9942855834961,66.63441467285156,78430800.0,3,74.9942855834961
2013-10-29,74.14286041259766,75.09571075439453,74.14286041259766,74.9942855834961,66.63441467285156,78430800.0,2,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,2,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,2,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,3,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,3,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,2,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,73.81143188476562
2013-10-29,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,2,73.81143188476562
2013-11-14,76.61000061035156,77.03571319580078,73.5057144165039,73.81143188476562,65.5833969116211,158951800.0,1,75.45143127441406
2013-11-18,74.68714141845703,75.6114273071289,74.5528564453125,75.45143127441406,67.43201446533203,70604800.0,1,74.08999633789062
2013-11-25,74.99857330322266,75.31285858154297,74.02857208251953,74.08999633789062,66.21529388427734,61236000.0,2,74.81999969482422
2013-11-29,74.43142700195312,75.12428283691406,74.42857360839844,74.81999969482422,66.86769104003906,57327900.0,2,79.43856811523438
2013-12-02,78.49714660644531,79.76142883300781,78.2585678100586,79.43856811523438,70.99535369873047,79531900.0,1,78.74714660644531
2013-12-03,79.71428680419922,80.61856842041016,78.68856811523438,78.74714660644531,70.37743377685547,118136200.0,1,80.9028549194336
2013-12-06,79.75714111328125,80.91143035888672,79.66857147216797,80.9028549194336,72.30402374267578,112742000.0,1,80.00285339355469
2013-12-10,80.82714080810547,80.96428680419922,79.93856811523438,80.00285339355469,71.49966430664062,86088100.0,3,80.79285430908203
2013-12-12,80.51142883300781,81.12571716308594,80.17142486572266,80.79285430908203,72.20570373535156,69567400.0,3,80.07714080810547
2013-12-16,80.30571746826172,80.76285552978516,80.00428771972656,80.07714080810547,71.56608581542969,65572500.0,1,79.64286041259766
2013-12-19,79.28857421875,80.37714385986328,79.28713989257812,79.64286041259766,71.17793273925781,70648200.0,2,77.77999877929688
2013-12-19,78.5,78.57142639160156,77.67571258544922,77.77999877929688,69.51309204101562,80077200.0,1,77.77999877929688
2013-12-23,78.5,78.57142639160156,77.67571258544922,77.77999877929688,69.51309204101562,80077200.0,2,81.4414291381836
2014-01-06,81.14286041259766,81.53142547607422,80.394287109375,81.4414291381836,72.78535461425781,125326600.0,2,77.70428466796875
2014-01-13,76.77857208251953,78.11428833007812,76.22856903076172,77.70428466796875,69.44542694091797,103152700.0,5,76.5328598022461
2014-01-21,75.70143127441406,77.5,75.6971435546875,76.5328598022461,68.39849090576172,94623200.0,0,78.43856811523438
2014-01-27,77.28428649902344,78.58142852783203,77.2028579711914,78.43856811523438,70.10164642333984,82131700.0,3,78.64286041259766
2014-01-28,78.58142852783203,79.25714111328125,77.96428680419922,78.64286041259766,70.28422546386719,138719700.0,3,72.35713958740234
2014-01-28,72.68000030517578,73.57142639160156,71.72428894042969,72.35713958740234,64.6666030883789,266380800.0,3,72.35713958740234
